text,label
In exchange for top ups will you take fees?,top_up_by_card_charge
How long will this transfer from europe take?,transfer_timing
"Looks like my card payment was made twice by mistake. I paid at the store earlier which rejected once, second time it worked. App stays at pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
My salary is in GBP; how can I note this in the app?,receiving_money
Why wasn't my payment accepted by the app,reverted_card_payment?
"I'm not sure why my card payment was cancelled, can you find out why?",reverted_card_payment?
What form of identification is accepted?,verify_my_identity
I would like to use top-up with my Apple Pay.,apple_pay_or_google_pay
When do I see my recent refund in my statement,Refund_not_showing_up
how can i change my details,edit_personal_details
When does a UK transfer show up?,balance_not_updated_after_bank_transfer
what do I need to do if the ATM kept my card?,card_swallowed
My card won't work right now.,card_not_working
I tried to transfer funds to a beneficiary and was denied. Can you tell me why?,beneficiary_not_allowed
Please explain the exchange rates.,exchange_rate
I am waiting for a payment to be processed,pending_card_payment
Why am I required to do an identity check?,why_verify_identity
Can I get some help activating my new card?,activate_my_card
when will i receive a US transfer,transfer_timing
"There's a weird payment showing in my app that I definitely haven't made myself, as I haven't used the card at all that day. Please cancel that and return my money.",direct_debit_payment_not_recognised
"Hello, I was just went through my recent transaction on my bank account and I just noticed that I was charged twice at a place that ate at this past week. Can I get that second transaction removed from my account?",transaction_charged_twice
How is top-up verified?,verify_top_up
"In the app, I see a withdrawal I didn't make.",cash_withdrawal_not_recognised
Where can you deliver cards?,order_physical_card
"I just checked my statement and saw a $1 charge, why is it there?",extra_charge_on_statement
Instructions for activating card,activate_my_card
The balance does not appear to have updated.,balance_not_updated_after_bank_transfer
Do you only use Visa or do you have Mastercard too?,visa_or_mastercard
I've never been to that store.  That's a fraudulent charge.,card_payment_not_recognised
Tell me why there is an extra charge when I used an ATM?,cash_withdrawal_charge
I made a purchase recently but I have decided that I'm not buying it and I need to receive my money back. Can you please give me a refund ASAP. It's extremely urgent.,request_refund
Are SWIFT transfers supported?,top_up_by_bank_transfer_charge
Why is there a fee for cash withdrawal?,cash_withdrawal_charge
"I tried to withdraw some money from an ATM this morning but wasn't able to get the amount of cash I needed. The amount in the app says what I was trying to withdraw was deducted, but I don't have any money. What do I do about this?",wrong_amount_of_cash_received
Is my account able to be topped up by my friends?,topping_up_by_card
Why hasn't my money transfer showed up yet?,balance_not_updated_after_bank_transfer
I was charged too many times for one transaction.,transaction_charged_twice
Do you have a top-up limit?,top_up_limits
Why is my payment pending?,pending_card_payment
Hello. I checked my transactions and saw I was double charged for a restaurant visit. Can I get my money back?,transaction_charged_twice
I want to change my PIN - do I need to be in a bank?,change_pin
Why hasn't a transaction I did to my friend arrived yet?,transfer_not_received_by_recipient
In my statement there is a payment that is I do not recognize,card_payment_not_recognised
There are strange transactions on my account.  What should I do if I think someone stole my details?,compromised_card
I just completed a bank transfer and the balance didn't update,balance_not_updated_after_bank_transfer
How do I change GBP to AUD?,exchange_via_app
Is it possible to verify a top up?,verify_top_up
If I have a credit card with you how I get set up to link to it?,card_linking
Exchange fee help?,exchange_charge
Do you have any accounts for children ?,age_limit
Is there somewhere I can send a check to add to my account?,top_up_by_cash_or_cheque
Do I need to verify my identity to use my account?,why_verify_identity
What do i have to do to change my name?,edit_personal_details
How do I delete my account? I am dissatisfied with the service.,terminate_account
"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",card_linking
"Please cancel my most recent transfer, it was a mistake. This is an emergency. It needs to be canceled before it goes through.",cancel_transfer
What should I do once my card expires?,card_about_to_expire
I am waiting for a payment to go through.,pending_card_payment
My account was charged twice for one purchase,transaction_charged_twice
What do you charge for an exchange fee?,exchange_charge
Why did the ATM eat my card?,card_swallowed
How old do we have to be?,age_limit
"phone is gone, dont want others to access account information",lost_or_stolen_phone
"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",failed_transfer
"Looks like my card payment was duplicated. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
Can I get a physical card through this app?,order_physical_card
I requested a refund for a large order the other day and don't think I received the funds. Can you tell me if you see them or not?,Refund_not_showing_up
"My top-up was reverted, why did this happen?",top_up_reverted
Can you show me where to link the new card?,card_linking
"I'm pretty frustrated about a pound charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!",extra_charge_on_statement
How can I prove the source of my funds?,verify_source_of_funds
The ATM ate my card.,card_swallowed
"I topped-up my account, but I don't think it went through.",pending_top_up
Do I need to use a limit on top-ups?,top_up_limits
"I'm looking at my statement, and my refund is not on there.",Refund_not_showing_up
"There's an extra fee on my statement, why is that?",extra_charge_on_statement
My refund has not shown up on my statement.,Refund_not_showing_up
please tell me why my top-up failed.,top_up_failed
I have a reverted top up I made and wanted to know why it didn't go through.,top_up_reverted
How come I got blocked for entering wrong pins?,pin_blocked
How long will it take for me to get my card?,card_arrival
What should I do if my card payment was cancelled?,reverted_card_payment?
"I just got my new card, how do I activate it?",activate_my_card
what is the status of my refund,Refund_not_showing_up
Am I able to modify my account details?,edit_personal_details
How long does it take for a transfer?,transfer_timing
I need to change a transfer.,cancel_transfer
I want to order a card. Where do you deliver to?,order_physical_card
"It looks like someone else withdrew cash from my account, can you help?",cash_withdrawal_not_recognised
"I have a cash withdrawal that says it's pending, why?",pending_cash_withdrawal
I just saw a fee on my account. When do these get charged?,card_payment_fee_charged
Help!  I forgot my password.,passcode_forgotten
What can I expect if I use bank transfer to top up my account?,transfer_into_account
"I got some cash at an ATM earlier, but now app is showing that I withdrew more than I did.  Help!",wrong_amount_of_cash_received
"I deposited a cheque, but the balance hasn't changed yet.",balance_not_updated_after_cheque_or_cash_deposit
Do you charge if I use a European bank card for top up?,top_up_by_card_charge
"When is my balance going to update, I just transferred some money",balance_not_updated_after_bank_transfer
I got charged two times for a transaction,transaction_charged_twice
How do I go forth on transferring money into my account?,transfer_into_account
How do i transfer money using my credit card?,topping_up_by_card
Will you deal with SWIFT transfers?,top_up_by_bank_transfer_charge
"I used my card to top up, but now I don't see the money in my account.",topping_up_by_card
At which ATMs can I use this card?,atm_support
"Is there a fee for making a payment? If so, let me know why.",card_payment_fee_charged
"I attempted to top up using my card, but now the money just disappeared?",topping_up_by_card
My card payment's cancelled,reverted_card_payment?
can i create my own pin right away,get_physical_card
There is a payment that is not mine.,card_payment_not_recognised
Why did I have to pay extra because I paid with card?,card_payment_fee_charged
I have foreign currency i would like to change how much will it cost me?,exchange_charge
I transferred some money but it hasn't arrived.,transfer_not_received_by_recipient
"I have done a transfer within the country a couple days ago, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.",transfer_not_received_by_recipient
after going over my transactions for the last couple of months I noticed a pretty large charge that I know I did not make. I know it's been a while but can I still dispute this charge?,direct_debit_payment_not_recognised
I used my card the other day to get cash from an ATM and was charged an extra fee. I don't understand why I am being charged a fee all of a sudden. I thought it was free to withdraw from an ATM?,cash_withdrawal_charge
I requested a refund directly from the seller but I still don't have it. I just want you to send me my money back. I did what you said to do and I still don't have it.,Refund_not_showing_up
I need help as fast as possible! I made a mistake on my most recent transfer; can you please stop it before it goes through?,cancel_transfer
Am I allowed to get an account for my daughter?,age_limit
Can you tell me why a refund I'm owed is not showing on my statement?,Refund_not_showing_up
Are my friends able to add funds to my account?,topping_up_by_card
"I transferred money to another country several days ago, but my transaction is still pending. i have checked that the accounts are keyed in correctly. what sees to be the problem?",pending_transfer
I was checking my statement and I think one of my card payments has reverted,reverted_card_payment?
How can I speed up a transfer?  Mine is pending.,pending_transfer
Why was there a fee when I pulled cash?,cash_withdrawal_charge
I have a payment which has not been approved.,pending_card_payment
I need to create several disposable cards per day.,disposable_card_limits
$1 charge in transaction.,extra_charge_on_statement
Why did the transfer fail when I attempted to do it earlier?,failed_transfer
"I cannot find my phone, what should I do?",lost_or_stolen_phone
What should I do if my physical card isn't working?,card_not_working
Where can I order a card?,order_physical_card
"If I want to exchange currency, will there be extras?",exchange_charge
"Why did the person I transferred money to not receive the correct amount? What should I do to get them the right amount, do I have to transfer more money to them?",transfer_fee_charged
Is it possible to get a card if I'm not in the UK?,country_support
I would like to cancel a purchase.,request_refund
I made an online purchase and the order has not shown up. Give me my money back.,request_refund
The amount of exchange was not correct for the item i bought.,card_payment_wrong_exchange_rate
I am trying to transfer money and something is going wrong.,failed_transfer
If I top up using a European card is there a charge?,top_up_by_card_charge
Can I setup top ups in advance?,automatic_top_up
What do I have to do to change my pin?,change_pin
Would it be possible for me to get a second card?,getting_spare_card
I would like to know how to work out where my funds came from?,verify_source_of_funds
I did a transaction this morning and now I want to cancel it.,cancel_transfer
I need to change my phone number.,edit_personal_details
"I wanted to buy something online yesterday, but I could not because the card got declined on the day of and the following day. What is wrong with the card?",declined_transfer
How long do transfers typically take? Is there a way of speeding the process up? My friend needs the money I sent her desperately.,transfer_not_received_by_recipient
"There is an error, the app says I made an ATM withdrawal and I didn't.",cash_withdrawal_not_recognised
My payment didn't work and the money is in back in my account.,reverted_card_payment?
What has to be done to verify my identity?,verify_my_identity
I got less cash than the one I specified in the ATM,wrong_amount_of_cash_received
What is the return policy?,request_refund
"OMG!  I'm trying to load my card and it wont top up!  I desperately need the money either on my card or in my bank, where is it?",pending_top_up
I made a transfer the day before yesterday within this country. It is still not showing up at all. I have double-checked and the account number is certainly right. I've actually type this multiple times. can you look into what is going on here?,transfer_not_received_by_recipient
Would I be able to use SWIFT transfers?,top_up_by_bank_transfer_charge
I didn't receive the correct exchange rate when I got cash.,wrong_exchange_rate_for_cash_withdrawal
What do I do about my expired card?,card_about_to_expire
My top-up hasn't happened yet.,pending_top_up
Can you give me the restrictions of the disposable cards?,disposable_card_limits
At which locations can I order a card?,order_physical_card
I would like a virtual card- where can I purchase one?,getting_virtual_card
Why am I getting a fee on a card payment?,card_payment_fee_charged
How do I know what exchange rate I will get?,exchange_rate
What is this extra fee that I got when I used my card to pay?,card_payment_fee_charged
"I froze my account, but how do I order a replacement card?",compromised_card
"For adding money, which currencies do you accept?",supported_cards_and_currencies
how is it possible to add another card to account,getting_spare_card
The card is non-functional.,card_not_working
How do I top-up using cash?,top_up_by_cash_or_cheque
im worried about fraud how do you protect my account,verify_my_identity
Help! My account doesn't show any funds. Is transferring funds an option I can use?,transfer_into_account
"Please help me with the amount that i have withdrawn from the ATM today, the ATM has given me wrong sum of amount, and i could see that the app is displaying the greater amount than taken out.",wrong_amount_of_cash_received
"Please help! I was looking at my account and saw a transaction with a seller I don't remember. Is it possible for you to track the sale, because I really don't think I made a payment to them.",direct_debit_payment_not_recognised
I seem to of forgotten my passcode.,passcode_forgotten
"The activation process did not work, please help?",activate_my_card
why am I being charged a fee for transferring money ?,transfer_fee_charged
Why did I get declined during a transfer?,declined_transfer
What if my top up didn't work?,top_up_failed
I didn't make a payment at this business.,card_payment_not_recognised
I'm supposed to have a refund but it isn't there,Refund_not_showing_up
What is the current exchange fee?,exchange_charge
"Hi, I tried to withdraw some money from an ATM and the machine was broken.  It says that the transaction is still in progress.  Can you double check to see what's happening? I don't want to be charged since I was not able to withdraw the money.",pending_cash_withdrawal
how long until a cash withdrawal will show on my account,pending_cash_withdrawal
What is the maximum number of transactions I can make with one card?,disposable_card_limits
How to I switch my money for the money used in another country?,exchange_via_app
Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,card_payment_fee_charged
Can I use my card at any ATMs?,atm_support
I would like to know which fiat currencies are recognized by your organization.,fiat_currency_support
Why am I getting declines when trying to make a purchase online?,declined_transfer
"Someone is making transactions on my account, I think they took my card information.",compromised_card
I can't log into my account because I lost my password,passcode_forgotten
Why did my transfer to a beneficiary fail?,beneficiary_not_allowed
Please help!  The app won't let me cancel a money transfer.  I accidently sent money to an account that wasn't mine.  I need this cancelled immediately.,cancel_transfer
"Need a new card, mine is expiring.",card_about_to_expire
"My money is gone. I had topped up recently and saw it was there and went through, but now it's disappeared, what is happening?",top_up_reverted
Where'd the rest of my cash go from the ATM,wrong_amount_of_cash_received
What does it mean if my cash withdrawal is pending?,pending_cash_withdrawal
What do I need to do to transfer money with my credit card?,topping_up_by_card
I would like a  physical card sent to me.,order_physical_card
I was just contacted by a seller that let me know they didn't get my money even though I'm very sure it was removed from my account. Now it's back in my account. Get this resolved quickly.,reverted_card_payment?
I got an cancellation error when I was topping up.,top_up_reverted
I bought an item and the exchange rate was wrong.,card_payment_wrong_exchange_rate
The exchange rate for my withdrawal isn't correct and doesn't match the actual exchange rate.,wrong_exchange_rate_for_cash_withdrawal
My transfer is pending.,balance_not_updated_after_bank_transfer
"If someone in a different country sends me money, do I have to pay a fee?",exchange_charge
What steps do I need to take for the identity checking process?,verify_my_identity
Please list the countries you support.,country_support
"I have checked the account information several times to be sure that it is correct, but the in country transfer I did a few days ago still has not appeared! What is the hold up?",transfer_not_received_by_recipient
Do you offer disposable virtual cards too?,get_disposable_virtual_card
My card payment was cancelled.  Why?,reverted_card_payment?
"Hi, My card withdrawal was declined this morning. It was working fine till yesterday. Please check and inform me.",declined_cash_withdrawal
I need to change my pin but I am on the road.,change_pin
There is  a charge I don't recognize.,card_payment_not_recognised
Why is my transfer more expensive than I thought?,transfer_fee_charged
What do I need to do to perform identity checks?,verify_my_identity
I haven't used my card all day but there is a payment showing in the app. Please cancel it!,direct_debit_payment_not_recognised
What do I need to do to correct this failed transfer?,failed_transfer
Seems like my card payment has been cancelled,reverted_card_payment?
Why didn't the ATM give me all my money,wrong_amount_of_cash_received
The ATM cancelled a transaction on me when I was trying to get some cash out.,declined_cash_withdrawal
My card failed to work when I was shopping in a store,declined_card_payment
I attemped a transfer and it didn't go through.,failed_transfer
I need to change my home address.,edit_personal_details
"Hello there, I tried using crypto top up today but it's not working for me, might it be due to the kind of bank I'm using or the country that I'm from?Money is also missing from my account",top_up_reverted
I'm expecting to see a cash withdrawal but I'm still waiting.,pending_cash_withdrawal
Why was my card declined in a shop?,declined_card_payment
Why is it asking me to verify my identity,why_verify_identity
What time will a transfer from the US take?,transfer_timing
How long does it take for a refund to appear?,Refund_not_showing_up
What kind of currencies can I use to add money?,supported_cards_and_currencies
What should I do if I think that someone might be using me card?,compromised_card
I'm having difficulty verifying my identity.,unable_to_verify_identity
"I made a transaction, but I made it to an account I didn't mean to make it to.",cancel_transfer
Can I call to get my card activated?,activate_my_card
I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,verify_top_up
What countries can I use your services?,country_support
Do I need to order a new card if mine is expiring?,card_about_to_expire
I used foreign currency to buy something and I think the rate applied is incorrect.,card_payment_wrong_exchange_rate
Can I choose between Mastercard and Visa?,visa_or_mastercard
going to need a new card what are the fees and time it takes,card_about_to_expire
What do I owe for a new card?,order_physical_card
I am upset with your service.  Please delete my account.,terminate_account
How old do kids have to be to open an account?,age_limit
I have an unusual payment in my statement,card_payment_not_recognised
I would like to activate my card.,activate_my_card
"Do you not accept crypto transfers from certain places? Because when I tried to do a top up the money just disappeared. Im not sure what to do or what I'm doing wrong, please help.",top_up_reverted
I was under the impression that transfers were going to be free and here I was charged for something I bought overseas!  I don't think this fee is right,transfer_fee_charged
I'm pretty sure something went wrong with my exchange. I changed Russian Ruble to UK pounds and was charged way too much!,card_payment_wrong_exchange_rate
Do I really need to verify my identity?,why_verify_identity
I bought something this morning and the payment is still pending,pending_card_payment
Is there any way to cancel my transfer,cancel_transfer
Can it automatically top up my account?,automatic_top_up
When will my top up go through?,pending_top_up
Who do I call to cancel a transfer?,cancel_transfer
I still haven't seen a refund on my account,Refund_not_showing_up
What methods can I use to add money to my account?,transfer_into_account
I need to know how much it costs to transfer funds.,transfer_fee_charged
What went wrong when I tried to do my transfer?,failed_transfer
"I've been waiting a while for my card, is there a way to know when it will arrive?",card_arrival
"If I will be traveling, is there a way to auto top-up my card on certain days?",automatic_top_up
I could only take the amount of money that was available to me which was less then I expected.,wrong_amount_of_cash_received
are SWIFT transfers an option?,top_up_by_bank_transfer_charge
I would like to transfer money into my account.,transfer_into_account
Do you know why my card payment has been declined?,declined_card_payment
"I made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. Now I have to transfer more money to make up for the missing bit. Can you please alert me about this, what has been going on?",transfer_fee_charged
What is the youngest someone can be to open an account?,age_limit
Your foreign exchange rate is wrong.,card_payment_wrong_exchange_rate
My address is incorrect on my file.,edit_personal_details
"I'm trying to move money from my account to elsewhere, but it's giving me an error message.",declined_transfer
"I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?",transfer_fee_charged
I do not know what this cash withdrawal is,cash_withdrawal_not_recognised
What kind of costs are involved for exchanging currency?,exchange_charge
I ordered a card and would like to know how to track the delivery progress of it.,card_arrival
What is this extra pound charge for?,extra_charge_on_statement
Why doesn't my balance reflect my transfer,balance_not_updated_after_bank_transfer
What does it mean if my payment has been reverted?,reverted_card_payment?
Can I return an item?,request_refund
My card has gone missing.,lost_or_stolen_card
Will I see fees from adding money with an international card?,top_up_by_card_charge
How do I see my card in the app?,card_linking
Can I add a card that I just found (again) to the app?,card_linking
My password doesn't work.,passcode_forgotten
How do I make my transfer go through,declined_transfer
What documentation is needed for the identity check?,verify_my_identity
I have a trip coming up and want to add money automatically.,automatic_top_up
"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.",cash_withdrawal_not_recognised
How does someone else top up my account,topping_up_by_card
The app wouldn't accept my top up.,top_up_reverted
Why did I only receive this much currency?,wrong_exchange_rate_for_cash_withdrawal
Where are cards delivered to?,order_physical_card
I believe a wrong exchange rate was applied towards a cash transaction I made abroad.,wrong_exchange_rate_for_cash_withdrawal
I need several disposable cards made per day.,disposable_card_limits
Do you receive SWIFT transfers?,top_up_by_bank_transfer_charge
Can I withdraw money from another bank and transfer it into my empty account?,transfer_into_account
How can my friend send me money?,receiving_money
How does on apply fora refund on an item he ordered? I ordere an item and have not received it yet so i want to cancel it and get a refund,request_refund
Why is it taking so long for my pending transaction to post as cleared?,pending_transfer
why is there a fee for a payment on my card?,card_payment_fee_charged
I transferred money and was charged and want to know why.,transfer_fee_charged
My top-up was rejected by an app.,top_up_failed
Where can I find the verification code for the card top-up?,verify_top_up
Can you tell my why my funds transfer did not work properly?,failed_transfer
I still don't have my card after 2 weeks.  What should I do?,card_arrival
I didn't cancel my top-up.,top_up_reverted
Why do we need to verify top-ups?,verify_top_up
I was contacted by a seller with a message that they never received my money. I am 100% sure it was taken from my account so I definitely need this sorted out soon.,reverted_card_payment?
Why did I have to pay extra because I paid with my card?,card_payment_fee_charged
Why did a transaction I made charge me $1?,extra_charge_on_statement
In which stores can I shop with this card?,card_acceptance
I think my transfer failed. What do I do now?,failed_transfer
Why am i to verify the top-ups?,verify_top_up
My transaction to pay for an item was returned to my account.,reverted_card_payment?
A Bank ATM did not give my card back. What do I do now?,card_swallowed
How will I know when I get my refund?,Refund_not_showing_up
How can I alteration my PIN?,change_pin
Why hasn't my card been delivered?,card_arrival
"My card will expire soon, When do I need to order a new one?",card_about_to_expire
I tried updating my balance by cheque yesterday but it doesn't seem to be working. Shouldn't that be faster? Please check my account something has gone wrong there.,balance_not_updated_after_cheque_or_cash_deposit
What is the process for using my credit card to transfer money?,topping_up_by_card
There has been a transfer pending in my account and I wanted to know how long it is going to take to go  through.,pending_transfer
How can I receive my salary in another currency?,receiving_money
"I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?",cash_withdrawal_charge
I need to reverse a transaction,cancel_transfer
Can someone assist me with activating my new card?,activate_my_card
How long until my card is delivered?,card_delivery_estimate
Do you offer a discount for those who perform frequent currency exchanges?,exchange_charge
Why did the ATM machine fail to give me a cash withdrawal?,declined_cash_withdrawal
I made a transfer and was charged extra. Why?,transfer_fee_charged
Am I charged a fee to transfer funds?,transfer_fee_charged
My transfer failed.  Help!,failed_transfer
What source do my fund come from?,verify_source_of_funds
I have been charged a fee for paying with card,card_payment_fee_charged
Is there an age limit to when my child can use these services?,age_limit
How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay.,balance_not_updated_after_cheque_or_cash_deposit
"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?",failed_transfer
How do I link a new card to an existing one?,card_linking
Using an ATM caused me to incur an additional fee. Why?,cash_withdrawal_charge
The expiration date of my card is approaching .,card_about_to_expire
Can you tell me if a credit/refund is coming from a seller? I asked for refund directly from them and am still waiting. It's been a week now and i still havn't seen my refund yet.,Refund_not_showing_up
My top-up failed to go through.,top_up_failed
Could you please help me figure out why the seller has not received their money after I sent it.,pending_transfer
My card wasn't working in a shop,declined_card_payment
"Is there something wrong with your website? I tried topping up my account and it's been close to two hours now and it's still at ""pending"" for some reason. I just joined with you guys and this is the first attempt at this, so maybe I'm wrong, but shouldn't this be instant?",pending_top_up
Can I open a bank account for my newborn baby?,age_limit
"I'm expecting a large refund from a store I returned merchandise to recently.  They say they have sent the money but I don't see it in my account, can you help.",Refund_not_showing_up
I haven't received my pin,get_physical_card
I can't verify identity through the app.,unable_to_verify_identity
I see that I have been charged multiple times for the same transaction.,transaction_charged_twice
Can I reactivate my lost card that I found this morning in my jacket pocket?,card_linking
I thought crypto top up with something you offered and it does not appear that it's working even though the money has disappeared out of my account. Can you tell me what's going on?,top_up_reverted
Is my card accepted everywhere?,card_acceptance
Where do you deliver cards to?,order_physical_card
Help me figure out how to link the new card.,card_linking
I cannot find my credit card.,lost_or_stolen_card
Balance hasn't been updated following a cheque or cash deposit,balance_not_updated_after_cheque_or_cash_deposit
My card seems to not be working at all.,card_not_working
"Visa and MasterCard, can I get them both?",visa_or_mastercard
Why would a transfer fail?,failed_transfer
What is my card's PIN?,get_physical_card
Is there a way to reset my PIN?,pin_blocked
My card payment has been cancelled,reverted_card_payment?
How much would it cost me for a bank transfer to top up my account?,top_up_by_bank_transfer_charge
What is not accepted in order for me to top up my account?,top_up_by_cash_or_cheque
I made a cash withdrawl and there is a charge.  What is this?,cash_withdrawal_charge
Something is wrong with my top up and I can't see it. How do I find it?,topping_up_by_card
think someone is using my card with permission,compromised_card
Where is the cash deposit I made?,balance_not_updated_after_cheque_or_cash_deposit
Can I get my money back on an item?,request_refund
What do I do if there is a direct debit on my account that shouldn't be there?,direct_debit_payment_not_recognised
My credit card was declined for top-up. Can you see if there is enough funds in my account?,top_up_failed
Why is my transfer pending when I already made it?,pending_transfer
Can you tell me why the card payment came back?,reverted_card_payment?
My credit card got declined for top up! What's going on? Can you check on why it didn't go through?,top_up_failed
What can I do to track the card you sent me?,card_arrival
How do I make sure I don't run out of money on my card while traveling?,automatic_top_up
Will the duplicated payment be refunded?,transaction_charged_twice
Why verify the top-ups?,verify_top_up
How do I freeze my card using the app?,compromised_card
I'd like to provide my daughter with a card - could I get an additional card from my account to give her?,getting_spare_card
I can't find the card PIN.,get_physical_card
"You keep declining my transfers? It's always been working really well so far, but when I tried to buy something just now the card got declined. I tried couple times already but same thing.",declined_transfer
This card payment isn't is recognition.,card_payment_not_recognised
I would like to delete my account please.,terminate_account
I checked on google and the exchange rate you are using is really bad. Can you update it?,card_payment_wrong_exchange_rate
There is an extra 1£ charge on my app. Why did you charge me extra?,extra_charge_on_statement
What transfer methods do you accept?,transfer_into_account
Card activation is not working. What do i do?,activate_my_card
Why isn't a refund showing on my statement?,Refund_not_showing_up
Can friends add to my account,topping_up_by_card
My card was declined today when eating and I need to know what's wrong.,card_not_working
i was charged when i used a us issued card. why and what cards are free to use to add money,top_up_by_card_charge
"Top up my card please, which y'all support?",supported_cards_and_currencies
I don't know my password,passcode_forgotten
I can't get the ATM to give me any cash,declined_cash_withdrawal
I no longer have my phone.,lost_or_stolen_phone
The app does not know it is me.,unable_to_verify_identity
Why do i have an extra fee on my statement?,extra_charge_on_statement
The cash deposit I made this morning has not been credited to my account,balance_not_updated_after_cheque_or_cash_deposit
What I topped up was reverted by the app.,top_up_reverted
how to get card pin?,get_physical_card
What's the maximum amount I can top up my card with please?,top_up_limits
i noticed that the funds were returned to my bank account. What happened?,top_up_reverted
I tried to get cash at some ATM in the city centre earlier but the machine declined my card. I've seen it still shows up as pending in my account. Please cancel it immediately as I definitely have not received that money!,pending_cash_withdrawal
The app won't let me top up my account,top_up_failed
What are the top-up limits?,top_up_limits
My transfer failed to a beneficiary,beneficiary_not_allowed
What age can sign up for services?,age_limit
"I need to delete my account, please.",terminate_account
My passcode won't work.,passcode_forgotten
I can't find the PIN.,get_physical_card
Help me please!  My card was stolen!,lost_or_stolen_card
How much longer is it going to take to get my new card?,card_arrival
Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately!,cash_withdrawal_not_recognised
what is the word?,direct_debit_payment_not_recognised
Where do your cards get delivered to?,order_physical_card
When will you be taking orders for disposable virtual cards?,get_disposable_virtual_card
Why is the payment showing as pending from things I bought this morning?,pending_card_payment
Tell me about verifying top-up,verify_top_up
How can I process a refund for something I purchased?,request_refund
why can't my beneficiary make transactions?,beneficiary_not_allowed
I can't withdraw any money from my account. Ive tried a couple different ATM machines and both of them wouldn't give me my money. What's going on? Is my account frozen or something?,declined_cash_withdrawal
I need to edit the personal details section of my account,edit_personal_details
There is a payment showing as pending and hasn't posted for a few days.  When will it post?,pending_card_payment
"I think I was charged twice, please help!",transaction_charged_twice
"My transfer went through, but it seems to be caught up in a pending status.  This was very important that it got done quickly, can you give me a status update on how long it will take?",pending_transfer
Can you explain what this random $1 charge is?,extra_charge_on_statement
I need immediate assistance in canceling a transfer which was a mistake. Please help me quickly so this does not go through.,cancel_transfer
Do you have info about the card on delivery?,card_arrival
"Do I have to top up in euros if I use a card, or can I use a different currency?",supported_cards_and_currencies
Tell me if there are any top-up limits?,top_up_limits
How do I use a check to top up?,top_up_by_cash_or_cheque
I am quite aggravated that I ordered online almost a month ago and I never got my package and I paid for it. I would really appreciate it if I could get a full refund back now.,request_refund
How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.,balance_not_updated_after_bank_transfer
There's a payment that isn't mine on my app,card_payment_not_recognised
I tried to do a transfer and it's saying it declined.,declined_transfer
I have an unauthorized transaction on my statement,card_payment_not_recognised
Why is the payment on my card still pending?,pending_card_payment
I did not get the right exchange rate while getting my cash out.,wrong_exchange_rate_for_cash_withdrawal
I need to cancel my recent transfer as soon as possible. I made an error there. Please help before it goes through.,cancel_transfer
Mastercard is preferred to me.,visa_or_mastercard
The app won't let me transfer money to a beneficiary,beneficiary_not_allowed
Just today there was a purchase on my card that wasn't done by me. Can this be reversed and my card be frozen? I can't have this continue!,card_payment_not_recognised
Why do you have the identity check,why_verify_identity
"When I got cash, my exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal
My phone is missing or stolen.,lost_or_stolen_phone
"Instead of GBP, how do I exchange for AUD?",exchange_via_app
"I received a refund, however I cannot see it in my account",Refund_not_showing_up
I think my top up is still pending?,pending_top_up
Why did I get a $1 extra fee on the statement?,extra_charge_on_statement
can i top up from a usa credit card,supported_cards_and_currencies
How do I use the app if I don't have my phone with me?,lost_or_stolen_phone
What is the procedure for me to get more cards on my account?,getting_spare_card
Are there any restrictions causing my transfer to be declined?,declined_transfer
Why was my card payment declined?,declined_card_payment
Why was my top-up rejected?,top_up_failed
Why is my app showing me taking money that I did not take out?,cash_withdrawal_not_recognised
I am still waiting for a money transfer to show,pending_transfer
can other people use the app to add money to my account,topping_up_by_card
I made a bank transfer and my account balance did not show it.,balance_not_updated_after_bank_transfer
Can I possibly change my currency to another?,exchange_via_app
I wanted to purchase some crypto. The app will not let me. What's going on here? I really want to make this exchange.,beneficiary_not_allowed
